51   1  0  1  1  0  0  1  0  0  0  1  0  0  0  0  0  1  0  1  1  0  0  1  0  0  0  1  0  0  0  0  0  1  0  1  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
52   0  1  1  1  0  0  0  1  0  0  0  1  0  0  0  0  0  1  1  1  0  0  0  1  0  0  0  1  0  0  0  0  0  1  1  1  0  0  0  1  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0
53   1  0  0  0  1  1  1  0  0  0  0  0  1  0  0  0  1  0  0  0  1  1  1  0  1  0  0  0  1  0  0  0  1  0  0  0  1  1  1  0  1  0  0  0  1  0  0  0  1  0  0  0  1  0  0  0  1  0  0  0  0  0  0  0
54   0  1  0  0  1  1  0  1  0  0  0  0  0  1  0  0  0  1  0  0  1  1  0  1  0  1  0  0  0  1  0  0  0  1  0  0  1  1  0  1  0  1  0  0  0  1  0  0  0  1  0  0  0  1  0  0  0  1  0  0  0  0  0  0
55   0  0  1  0  1  0  1  1  0  0  0  0  0  0  1  0  0  0  1  0  1  0  1  1  0  0  1  0  1  0  1  1  0  0  1  0  1  0  1  1  0  0  1  0  1  0  1  1  0  0  1  0  1  0  1  1  1  0  1  1  1  1  1  1
56   0  0  0  1  0  1  1  1  0  0  0  0  0  0  0  1  0  0  0  1  0  1  1  1  0  0  0  1  0  1  1  1  0  0  0  1  0  1  1  1  0  0  0  1  0  1  1  1  0  0  0  1  0  1  1  1  0  1  1  1  1  1  1  1
57   1  0  0  0  0  0  0  0  1  1  1  0  1  0  0  0  1  1  1  0  1  0  0  0  1  1  1  0  1  0  0  0  1  1  1  0  1  0  0  0  1  1  1  0  1  0  0  0  1  1  1  0  1  0  0  0  1  0  0  0  0  0  0  0
58   0  1  0  0  0  0  0  0  1  1  0  1  0  1  0  0  1  1  0  1  0  1  0  0  1  1  0  1  0  1  0  0  1  1  0  1  0  1  0  0  1  1  0  1  0  1  0  0  1  1  0  1  0  1  0  0  0  1  0  0  0  0  0  0
59   0  0  1  0  0  0  0  0  1  0  1  1  0  0  1  0  1  0  1  1  0  0  1  0  1  0  1  1  1  0  1  1  1  0  1  1  0  0  1  0  1  0  1  1  1  0  1  1  1  0  1  1  1  0  1  1  1  0  1  1  1  1  1  1
60   0  0  0  1  0  0  0  0  0  1  1  1  0  0  0  1  0  1  1  1  0  0  0  1  0  1  1  1  0  1  1  1  0  1  1  1  0  0  0  1  0  1  1  1  0  1  1  1  0  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1
61   0  0  0  0  1  0  0  0  1  0  0  0  1  1  1  0  1  0  0  0  1  1  1  0  1  1  1  0  1  1  1  1  1  0  0  0  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1
62   0  0  0  0  0  1  0  0  0  1  0  0  1  1  0  1  0  1  0  0  1  1  0  1  1  1  0  1  1  1  1  1  0  1  0  0  1  1  0  1  1  1  0  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1
63   0  0  0  0  0  0  1  0  0  0  1  0  1  0  1  1  0  0  1  0  1  0  1  1  1  0  1  1  1  1  1  1  0  0  1  0  1  0  1  1  1  0  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1
64   0  0  0  0  0  0  0  1  0  0  0  1  0  1  1  1  0  0  0  1  0  1  1  1  0  1  1  1  1  1  1  1  0  0  0  1  0  1  1  1  0  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
;
